"user","datetime","stage_duration","stage"
"AOYM4KG","2023-07-31 19:50:00.000",456,"asleep"
"AOYM4KG","2023-07-31 21:06:00.000",12,"restless"
"AOYM4KG","2023-07-31 21:08:00.000",48,"asleep"
"AOYM4KG","2023-07-31 21:16:00.000",6,"restless"
"AOYM4KG","2023-07-31 21:17:00.000",30,"asleep"
"AOYM4KG","2023-07-31 21:22:00.000",6,"restless"
"AOYM4KG","2023-07-31 21:23:00.000",6,"asleep"
"AOYM4KG","2023-07-31 21:24:00.000",12,"restless"
"AOYM4KG","2023-07-31 21:26:00.000",6,"awake"
"AOYM4KG","2023-07-31 21:27:00.000",12,"restless"
"AOYM4KG","2023-07-31 21:29:00.000",12,"awake"
"AOYM4KG","2023-07-31 21:31:00.000",546,"asleep"
"AOYM4KG","2023-07-31 23:02:00.000",6,"restless"
"AOYM4KG","2023-07-31 23:03:00.000",18,"asleep"
"AOYM4KG","2023-07-31 23:06:00.000",6,"restless"
"AOYM4KG","2023-07-31 23:07:00.000",42,"asleep"
"AOYM4KG","2023-07-31 23:14:00.000",6,"restless"
"AOYM4KG","2023-07-31 23:15:00.000",18,"asleep"
"AOYM4KG","2023-07-31 23:18:00.000",6,"restless"
"AOYM4KG","2023-07-31 23:19:00.000",12,"asleep"
"AOYM4KG","2023-07-31 23:21:00.000",30,"restless"
"AOYM4KG","2023-07-31 23:26:00.000",6,"awake"
"AOYM4KG","2023-07-31 23:27:00.000",6,"restless"
"AOYM4KG","2023-07-31 23:28:00.000",36,"awake"
"AOYM4KG","2023-07-31 23:34:00.000",156,"asleep"
"AOYM4KG","2023-08-01 00:00:00.000",6,"restless"
"AOYM4KG","2023-08-01 00:01:00.000",72,"asleep"
"AOYM4KG","2023-08-01 00:13:00.000",12,"restless"
"AOYM4KG","2023-08-01 00:15:00.000",18,"asleep"
"AOYM4KG","2023-08-01 00:18:00.000",6,"restless"
"AOYM4KG","2023-08-01 00:19:00.000",324,"asleep"
"AOYM4KG","2023-08-01 01:13:00.000",6,"restless"
"AOYM4KG","2023-08-01 01:14:00.000",414,"asleep"
"AOYM4KG","2023-08-01 02:23:00.000",12,"restless"
"AOYM4KG","2023-08-01 02:25:00.000",60,"asleep"
"AOYM4KG","2023-08-01 02:35:00.000",6,"restless"
"AOYM4KG","2023-08-01 02:36:00.000",18,"asleep"
"AOYM4KG","2023-08-01 02:39:00.000",6,"restless"
"AOYM4KG","2023-08-01 02:40:00.000",90,"asleep"
"AOYM4KG","2023-08-01 02:55:00.000",6,"restless"
"AOYM4KG","2023-08-01 02:56:00.000",12,"asleep"
"AOYM4KG","2023-08-01 02:58:00.000",6,"restless"
"AOYM4KG","2023-08-01 02:59:00.000",228,"asleep"
"AOYM4KG","2023-08-01 03:37:00.000",6,"restless"
"AOYM4KG","2023-08-01 03:38:00.000",102,"asleep"
"AOYM4KG","2023-08-01 20:09:00.000",24,"awake"
"AOYM4KG","2023-08-01 20:13:00.000",6,"restless"
"AOYM4KG","2023-08-01 20:14:00.000",528,"asleep"
"AOYM4KG","2023-08-01 21:42:00.000",6,"restless"
"AOYM4KG","2023-08-01 21:43:00.000",270,"asleep"
"AOYM4KG","2023-08-01 22:28:00.000",12,"restless"
"AOYM4KG","2023-08-01 22:30:00.000",162,"asleep"
"AOYM4KG","2023-08-01 22:57:00.000",6,"restless"
"AOYM4KG","2023-08-01 22:58:00.000",420,"asleep"
"AOYM4KG","2023-08-02 00:08:00.000",42,"restless"
"AOYM4KG","2023-08-02 00:15:00.000",6,"awake"
"AOYM4KG","2023-08-02 00:16:00.000",18,"restless"
"AOYM4KG","2023-08-02 00:19:00.000",6,"awake"
"AOYM4KG","2023-08-02 00:20:00.000",6,"restless"
"AOYM4KG","2023-08-02 00:21:00.000",198,"asleep"
"AOYM4KG","2023-08-02 00:54:00.000",6,"restless"
"AOYM4KG","2023-08-02 00:55:00.000",18,"asleep"
"AOYM4KG","2023-08-02 00:58:00.000",42,"restless"
"AOYM4KG","2023-08-02 01:05:00.000",408,"asleep"
"AOYM4KG","2023-08-02 02:13:00.000",6,"restless"
"AOYM4KG","2023-08-02 02:14:00.000",36,"asleep"
"AOYM4KG","2023-08-02 02:20:00.000",6,"restless"
"AOYM4KG","2023-08-02 02:21:00.000",582,"asleep"
"AOYM4KG","2023-08-02 03:58:00.000",18,"restless"
"AOYM4KG","2023-08-02 04:01:00.000",72,"awake"
"AOYM4KG","2023-08-02 04:13:00.000",30,"restless"
"AOYM4KG","2023-08-02 04:18:00.000",30,"asleep"
"AOYM4KG","2023-08-02 04:23:00.000",6,"restless"
"AOYM4KG","2023-08-02 04:24:00.000",30,"asleep"
"AOYM4KG","2023-08-02 04:29:00.000",24,"restless"
"AOYM4KG","2023-08-02 04:33:00.000",6,"awake"
"AOYM4KG","2023-08-02 04:34:00.000",12,"restless"
"AOYM4KG","2023-08-02 04:36:00.000",126,"asleep"
"AOYM4KG","2023-08-02 04:57:00.000",12,"restless"
"AOYM4KG","2023-08-02 04:59:00.000",408,"asleep"
"AOYM4KG","2023-08-02 18:18:30.000",6,"restless"
"AOYM4KG","2023-08-02 18:19:30.000",342,"asleep"
"AOYM4KG","2023-08-02 19:16:30.000",18,"restless"
"AOYM4KG","2023-08-02 19:19:30.000",90,"asleep"
"AOYM4KG","2023-08-02 19:34:30.000",24,"restless"
"AOYM4KG","2023-08-02 19:38:30.000",54,"awake"
"AOYM4KG","2023-08-02 19:47:30.000",84,"asleep"
"AOYM4KG","2023-08-02 20:01:30.000",6,"restless"
"AOYM4KG","2023-08-02 20:02:30.000",612,"asleep"
"AOYM4KG","2023-08-02 21:44:30.000",18,"restless"
"AOYM4KG","2023-08-02 21:47:30.000",6,"asleep"
"AOYM4KG","2023-08-02 21:48:30.000",12,"restless"
"AOYM4KG","2023-08-02 21:50:30.000",6,"awake"
"AOYM4KG","2023-08-02 21:51:30.000",6,"restless"
"AOYM4KG","2023-08-02 21:52:30.000",6,"awake"
"AOYM4KG","2023-08-02 21:53:30.000",6,"restless"
"AOYM4KG","2023-08-02 21:54:30.000",204,"asleep"
"AOYM4KG","2023-08-02 22:28:30.000",6,"restless"
"AOYM4KG","2023-08-02 22:29:30.000",48,"asleep"
"AOYM4KG","2023-08-02 22:37:30.000",42,"restless"
"AOYM4KG","2023-08-02 22:44:30.000",54,"asleep"
"AOYM4KG","2023-08-02 22:53:30.000",6,"restless"
"AOYM4KG","2023-08-02 22:54:30.000",18,"asleep"
"AOYM4KG","2023-08-02 22:57:30.000",6,"restless"
"AOYM4KG","2023-08-02 22:58:30.000",474,"asleep"
"AOYM4KG","2023-08-03 00:17:30.000",6,"restless"
"AOYM4KG","2023-08-03 00:18:30.000",258,"asleep"
"AOYM4KG","2023-08-03 01:01:30.000",6,"restless"
"AOYM4KG","2023-08-03 01:02:30.000",18,"asleep"
"AOYM4KG","2023-08-03 01:05:30.000",6,"restless"
"AOYM4KG","2023-08-03 01:06:30.000",174,"asleep"
"AOYM4KG","2023-08-03 01:35:30.000",6,"restless"
"AOYM4KG","2023-08-03 01:36:30.000",36,"asleep"
"AOYM4KG","2023-08-03 01:42:30.000",6,"restless"
"AOYM4KG","2023-08-03 01:43:30.000",6,"asleep"
"AOYM4KG","2023-08-03 01:44:30.000",12,"restless"
"AOYM4KG","2023-08-03 01:46:30.000",6,"awake"
"AOYM4KG","2023-08-03 01:47:30.000",18,"restless"
"AOYM4KG","2023-08-03 01:50:30.000",6,"awake"
"AOYM4KG","2023-08-03 01:51:30.000",492,"asleep"
"AOYM4KG","2023-08-03 03:13:30.000",6,"restless"
"AOYM4KG","2023-08-03 03:14:30.000",30,"asleep"
"AOYM4KG","2023-08-03 03:19:30.000",18,"restless"
"AOYM4KG","2023-08-03 03:22:30.000",6,"asleep"
"AOYM4KG","2023-08-03 03:23:30.000",6,"restless"
"AOYM4KG","2023-08-03 03:24:30.000",150,"asleep"
"AOYM4KG","2023-08-03 03:49:30.000",6,"restless"
"AOYM4KG","2023-08-03 03:50:30.000",18,"asleep"
"AOYM4KG","2023-08-03 03:53:30.000",12,"restless"
"AOYM4KG","2023-08-03 03:55:30.000",18,"awake"
"AOYM4KG","2023-08-03 03:58:30.000",324,"asleep"
"AOYM4KG","2023-08-03 04:52:30.000",24,"restless"
"AOYM4KG","2023-08-03 04:56:30.000",12,"awake"
"AOYM4KG","2023-08-03 04:58:30.000",54,"restless"
"AOYM4KG","2023-08-03 05:07:30.000",456,"asleep"
"AOYM4KG","2023-08-03 06:23:30.000",18,"restless"
"AOYM4KG","2023-08-03 06:26:30.000",6,"asleep"
"AOYM4KG","2023-08-03 06:27:30.000",6,"restless"
"AOYM4KG","2023-08-03 06:28:30.000",6,"asleep"
"AOYM4KG","2023-08-03 06:29:30.000",6,"restless"
"AOYM4KG","2023-08-03 06:30:30.000",24,"asleep"
"AOYM4KG","2023-08-03 20:10:00.000",24,"asleep"
"AOYM4KG","2023-08-03 20:14:00.000",18,"restless"
"AOYM4KG","2023-08-03 20:17:00.000",6,"asleep"
"AOYM4KG","2023-08-03 20:18:00.000",18,"restless"
"AOYM4KG","2023-08-03 20:21:00.000",18,"asleep"
"AOYM4KG","2023-08-03 20:24:00.000",6,"restless"
"AOYM4KG","2023-08-03 20:25:00.000",108,"asleep"
"AOYM4KG","2023-08-03 20:43:00.000",6,"restless"
"AOYM4KG","2023-08-03 20:44:00.000",6,"asleep"
"AOYM4KG","2023-08-03 20:45:00.000",6,"restless"
"AOYM4KG","2023-08-03 20:46:00.000",6,"asleep"
"AOYM4KG","2023-08-03 20:47:00.000",6,"restless"
"AOYM4KG","2023-08-03 20:48:00.000",24,"asleep"
"AOYM4KG","2023-08-03 20:52:00.000",12,"restless"
"AOYM4KG","2023-08-03 20:54:00.000",6,"asleep"
"AOYM4KG","2023-08-03 20:55:00.000",12,"restless"
"AOYM4KG","2023-08-03 20:57:00.000",12,"asleep"
"AOYM4KG","2023-08-03 20:59:00.000",6,"restless"
"AOYM4KG","2023-08-03 21:00:00.000",6,"asleep"
"AOYM4KG","2023-08-03 21:01:00.000",12,"restless"
"AOYM4KG","2023-08-03 21:03:00.000",30,"asleep"
"AOYM4KG","2023-08-03 21:08:00.000",18,"restless"
"AOYM4KG","2023-08-03 21:11:00.000",18,"awake"
"AOYM4KG","2023-08-03 21:14:00.000",6,"restless"
"AOYM4KG","2023-08-03 21:15:00.000",72,"asleep"
"AOYM4KG","2023-08-03 21:27:00.000",6,"restless"
"AOYM4KG","2023-08-03 21:28:00.000",342,"asleep"
"AOYM4KG","2023-08-03 22:25:00.000",6,"restless"
"AOYM4KG","2023-08-03 22:26:00.000",162,"asleep"
"AOYM4KG","2023-08-03 22:53:00.000",6,"restless"
"AOYM4KG","2023-08-03 22:54:00.000",318,"asleep"
"AOYM4KG","2023-08-03 23:47:00.000",6,"restless"
"AOYM4KG","2023-08-03 23:48:00.000",6,"asleep"
"AOYM4KG","2023-08-03 23:49:00.000",12,"restless"
"AOYM4KG","2023-08-03 23:51:00.000",6,"awake"
"AOYM4KG","2023-08-03 23:52:00.000",6,"restless"
"AOYM4KG","2023-08-03 23:53:00.000",6,"awake"
"AOYM4KG","2023-08-03 23:54:00.000",426,"asleep"
"AOYM4KG","2023-08-04 01:05:00.000",6,"restless"
"AOYM4KG","2023-08-04 01:06:00.000",36,"asleep"
"AOYM4KG","2023-08-04 01:12:00.000",12,"restless"
"AOYM4KG","2023-08-04 01:14:00.000",228,"asleep"
"AOYM4KG","2023-08-04 01:52:00.000",18,"restless"
"AOYM4KG","2023-08-04 01:55:00.000",96,"asleep"
"AOYM4KG","2023-08-04 02:11:00.000",6,"restless"
"AOYM4KG","2023-08-04 02:12:00.000",36,"asleep"
"AOYM4KG","2023-08-04 02:18:00.000",6,"restless"
"AOYM4KG","2023-08-04 02:19:00.000",18,"asleep"
"AOYM4KG","2023-08-04 02:22:00.000",6,"restless"
"AOYM4KG","2023-08-04 02:23:00.000",300,"asleep"
"AOYM4KG","2023-08-04 03:13:00.000",6,"restless"
"AOYM4KG","2023-08-04 03:14:00.000",18,"asleep"
"AOYM4KG","2023-08-04 03:17:00.000",6,"restless"
"AOYM4KG","2023-08-04 03:18:00.000",198,"asleep"
"AOYM4KG","2023-08-04 03:51:00.000",6,"restless"
"AOYM4KG","2023-08-04 03:52:00.000",18,"asleep"
"AOYM4KG","2023-08-04 19:53:00.000",24,"asleep"
"AOYM4KG","2023-08-04 19:57:00.000",12,"restless"
"AOYM4KG","2023-08-04 19:59:00.000",30,"asleep"
"AOYM4KG","2023-08-04 20:04:00.000",6,"restless"
"AOYM4KG","2023-08-04 20:05:00.000",18,"asleep"
"AOYM4KG","2023-08-04 20:08:00.000",30,"restless"
"AOYM4KG","2023-08-04 20:13:00.000",198,"asleep"
"AOYM4KG","2023-08-04 20:46:00.000",12,"restless"
"AOYM4KG","2023-08-04 20:48:00.000",390,"asleep"
"AOYM4KG","2023-08-04 21:53:00.000",6,"restless"
"AOYM4KG","2023-08-04 21:54:00.000",6,"asleep"
"AOYM4KG","2023-08-04 21:55:00.000",12,"restless"
"AOYM4KG","2023-08-04 21:57:00.000",6,"awake"
"AOYM4KG","2023-08-04 21:58:00.000",12,"restless"
"AOYM4KG","2023-08-04 22:00:00.000",6,"awake"
"AOYM4KG","2023-08-04 22:01:00.000",96,"asleep"
"AOYM4KG","2023-08-04 22:17:00.000",6,"restless"
"AOYM4KG","2023-08-04 22:18:00.000",264,"asleep"
"AOYM4KG","2023-08-04 23:02:00.000",42,"restless"
"AOYM4KG","2023-08-04 23:09:00.000",6,"awake"
"AOYM4KG","2023-08-04 23:10:00.000",6,"restless"
"AOYM4KG","2023-08-04 23:11:00.000",12,"awake"
"AOYM4KG","2023-08-04 23:13:00.000",84,"asleep"
"AOYM4KG","2023-08-04 23:27:00.000",12,"restless"
"AOYM4KG","2023-08-04 23:29:00.000",12,"asleep"
"AOYM4KG","2023-08-04 23:31:00.000",12,"restless"
"AOYM4KG","2023-08-04 23:33:00.000",30,"asleep"
"AOYM4KG","2023-08-04 23:38:00.000",6,"restless"
"AOYM4KG","2023-08-04 23:39:00.000",18,"asleep"
"AOYM4KG","2023-08-04 23:42:00.000",6,"restless"
"AOYM4KG","2023-08-04 23:43:00.000",12,"asleep"
"AOYM4KG","2023-08-04 23:45:00.000",6,"restless"
"AOYM4KG","2023-08-04 23:46:00.000",600,"asleep"
"AOYM4KG","2023-08-05 01:26:00.000",6,"restless"
"AOYM4KG","2023-08-05 01:27:00.000",6,"asleep"
"AOYM4KG","2023-08-05 01:28:00.000",12,"restless"
"AOYM4KG","2023-08-05 01:30:00.000",6,"awake"
"AOYM4KG","2023-08-05 01:31:00.000",24,"restless"
"AOYM4KG","2023-08-05 01:35:00.000",276,"asleep"
"AOYM4KG","2023-08-05 02:21:00.000",6,"restless"
"AOYM4KG","2023-08-05 02:22:00.000",30,"asleep"
"AOYM4KG","2023-08-05 02:27:00.000",12,"restless"
"AOYM4KG","2023-08-05 02:29:00.000",132,"asleep"
"AOYM4KG","2023-08-05 02:51:00.000",6,"restless"
"AOYM4KG","2023-08-05 02:52:00.000",18,"asleep"
"AOYM4KG","2023-08-05 02:55:00.000",6,"restless"
"AOYM4KG","2023-08-05 02:56:00.000",312,"asleep"
"AOYM4KG","2023-08-05 03:48:00.000",6,"restless"
"AOYM4KG","2023-08-05 03:49:00.000",18,"asleep"
"AOYM4KG","2023-08-05 03:52:00.000",6,"restless"
"AOYM4KG","2023-08-05 03:53:00.000",30,"asleep"
"AOYM4KG","2023-08-05 19:43:30.000",12,"awake"
"AOYM4KG","2023-08-05 19:45:30.000",6,"restless"
"AOYM4KG","2023-08-05 19:46:30.000",6,"asleep"
"AOYM4KG","2023-08-05 19:47:30.000",6,"restless"
"AOYM4KG","2023-08-05 19:48:30.000",12,"asleep"
"AOYM4KG","2023-08-05 19:50:30.000",12,"restless"
"AOYM4KG","2023-08-05 19:52:30.000",456,"asleep"
"AOYM4KG","2023-08-05 21:08:30.000",12,"restless"
"AOYM4KG","2023-08-05 21:10:30.000",12,"asleep"
"AOYM4KG","2023-08-05 21:12:30.000",18,"restless"
"AOYM4KG","2023-08-05 21:15:30.000",6,"awake"
"AOYM4KG","2023-08-05 21:16:30.000",6,"restless"
"AOYM4KG","2023-08-05 21:17:30.000",6,"awake"
"AOYM4KG","2023-08-05 21:18:30.000",6,"restless"
"AOYM4KG","2023-08-05 21:19:30.000",84,"asleep"
"AOYM4KG","2023-08-05 21:33:30.000",12,"restless"
"AOYM4KG","2023-08-05 21:35:30.000",36,"asleep"
"AOYM4KG","2023-08-05 21:41:30.000",6,"restless"
"AOYM4KG","2023-08-05 21:42:30.000",24,"asleep"
"AOYM4KG","2023-08-05 21:46:30.000",6,"restless"
"AOYM4KG","2023-08-05 21:47:30.000",396,"asleep"
"AOYM4KG","2023-08-05 22:53:30.000",6,"restless"
"AOYM4KG","2023-08-05 22:54:30.000",18,"asleep"
"AOYM4KG","2023-08-05 22:57:30.000",6,"restless"
"AOYM4KG","2023-08-05 22:58:30.000",6,"asleep"
"AOYM4KG","2023-08-05 22:59:30.000",30,"restless"
"AOYM4KG","2023-08-05 23:04:30.000",6,"awake"
"AOYM4KG","2023-08-05 23:05:30.000",24,"asleep"
"AOYM4KG","2023-08-05 23:09:30.000",6,"restless"
"AOYM4KG","2023-08-05 23:10:30.000",282,"asleep"
"AOYM4KG","2023-08-05 23:57:30.000",6,"restless"
"AOYM4KG","2023-08-05 23:58:30.000",18,"asleep"
"AOYM4KG","2023-08-06 00:01:30.000",12,"restless"
"AOYM4KG","2023-08-06 00:03:30.000",12,"asleep"
"AOYM4KG","2023-08-06 00:05:30.000",6,"restless"
"AOYM4KG","2023-08-06 00:06:30.000",12,"asleep"
"AOYM4KG","2023-08-06 00:08:30.000",6,"restless"
"AOYM4KG","2023-08-06 00:09:30.000",12,"asleep"
"AOYM4KG","2023-08-06 00:11:30.000",12,"restless"
"AOYM4KG","2023-08-06 00:13:30.000",24,"asleep"
"AOYM4KG","2023-08-06 00:17:30.000",6,"restless"
"AOYM4KG","2023-08-06 00:18:30.000",18,"asleep"
"AOYM4KG","2023-08-06 00:21:30.000",6,"restless"
"AOYM4KG","2023-08-06 00:22:30.000",264,"asleep"
"AOYM4KG","2023-08-06 01:06:30.000",6,"restless"
"AOYM4KG","2023-08-06 01:07:30.000",120,"asleep"
"AOYM4KG","2023-08-06 01:27:30.000",6,"restless"
"AOYM4KG","2023-08-06 01:28:30.000",270,"asleep"
"AOYM4KG","2023-08-06 02:13:30.000",24,"restless"
"AOYM4KG","2023-08-06 02:17:30.000",12,"awake"
"AOYM4KG","2023-08-06 02:19:30.000",6,"restless"
"AOYM4KG","2023-08-06 02:20:30.000",6,"asleep"
"AOYM4KG","2023-08-06 02:21:30.000",12,"restless"
"AOYM4KG","2023-08-06 02:23:30.000",294,"asleep"
"AOYM4KG","2023-08-06 03:12:30.000",6,"restless"
"AOYM4KG","2023-08-06 03:13:30.000",12,"asleep"
"AOYM4KG","2023-08-06 03:15:30.000",6,"restless"
"AOYM4KG","2023-08-06 03:16:30.000",60,"asleep"
"AOYM4KG","2023-08-06 03:26:30.000",6,"restless"
"AOYM4KG","2023-08-06 03:27:30.000",6,"asleep"
"AOYM4KG","2023-08-06 03:28:30.000",6,"restless"
"AOYM4KG","2023-08-06 03:29:30.000",6,"asleep"
"AOYM4KG","2023-08-06 03:30:30.000",6,"restless"
"AOYM4KG","2023-08-06 03:31:30.000",132,"asleep"
"AOYM4KG","2023-08-06 20:00:30.000",18,"asleep"
"AOYM4KG","2023-08-06 20:03:30.000",6,"restless"
"AOYM4KG","2023-08-06 20:04:30.000",12,"asleep"
"AOYM4KG","2023-08-06 20:06:30.000",6,"restless"
"AOYM4KG","2023-08-06 20:07:30.000",18,"asleep"
"AOYM4KG","2023-08-06 20:10:30.000",12,"restless"
"AOYM4KG","2023-08-06 20:12:30.000",186,"asleep"
"AOYM4KG","2023-08-06 20:43:30.000",6,"restless"
"AOYM4KG","2023-08-06 20:44:30.000",306,"asleep"
"AOYM4KG","2023-08-06 21:35:30.000",24,"restless"
"AOYM4KG","2023-08-06 21:39:30.000",6,"awake"
"AOYM4KG","2023-08-06 21:40:30.000",12,"restless"
"AOYM4KG","2023-08-06 21:42:30.000",6,"asleep"
"AOYM4KG","2023-08-06 21:43:30.000",6,"restless"
"AOYM4KG","2023-08-06 21:44:30.000",12,"asleep"
"AOYM4KG","2023-08-06 21:46:30.000",12,"restless"
"AOYM4KG","2023-08-06 21:48:30.000",558,"asleep"
"AOYM4KG","2023-08-06 23:21:30.000",6,"restless"
"AOYM4KG","2023-08-06 23:22:30.000",240,"asleep"
"AOYM4KG","2023-08-07 00:02:30.000",12,"restless"
"AOYM4KG","2023-08-07 00:04:30.000",6,"asleep"
"AOYM4KG","2023-08-07 00:05:30.000",6,"restless"
"AOYM4KG","2023-08-07 00:06:30.000",6,"asleep"
"AOYM4KG","2023-08-07 00:07:30.000",12,"restless"
"AOYM4KG","2023-08-07 00:09:30.000",6,"awake"
"AOYM4KG","2023-08-07 00:10:30.000",24,"restless"
"AOYM4KG","2023-08-07 00:14:30.000",186,"asleep"
"AOYM4KG","2023-08-07 00:45:30.000",6,"restless"
"AOYM4KG","2023-08-07 00:46:30.000",252,"asleep"
"AOYM4KG","2023-08-07 01:28:30.000",6,"restless"
"AOYM4KG","2023-08-07 01:29:30.000",156,"asleep"
"AOYM4KG","2023-08-07 01:55:30.000",24,"restless"
"AOYM4KG","2023-08-07 01:59:30.000",258,"asleep"
"AOYM4KG","2023-08-07 02:42:30.000",6,"restless"
"AOYM4KG","2023-08-07 02:43:30.000",348,"asleep"
"AOYM4KG","2023-08-07 20:57:00.000",462,"asleep"
"AOYM4KG","2023-08-07 22:14:00.000",12,"restless"
"AOYM4KG","2023-08-07 22:16:00.000",36,"asleep"
"AOYM4KG","2023-08-07 22:22:00.000",6,"restless"
"AOYM4KG","2023-08-07 22:23:00.000",6,"asleep"
"AOYM4KG","2023-08-07 22:24:00.000",12,"restless"
"AOYM4KG","2023-08-07 22:26:00.000",24,"awake"
"AOYM4KG","2023-08-07 22:30:00.000",6,"restless"
"AOYM4KG","2023-08-07 22:31:00.000",324,"asleep"
"AOYM4KG","2023-08-07 23:25:00.000",6,"restless"
"AOYM4KG","2023-08-07 23:26:00.000",108,"asleep"
"AOYM4KG","2023-08-07 23:44:00.000",6,"restless"
"AOYM4KG","2023-08-07 23:45:00.000",48,"asleep"
"AOYM4KG","2023-08-07 23:53:00.000",6,"restless"
"AOYM4KG","2023-08-07 23:54:00.000",186,"asleep"
"AOYM4KG","2023-08-08 00:25:00.000",6,"restless"
"AOYM4KG","2023-08-08 00:26:00.000",6,"asleep"
"AOYM4KG","2023-08-08 00:27:00.000",6,"restless"
"AOYM4KG","2023-08-08 00:28:00.000",6,"asleep"
"AOYM4KG","2023-08-08 00:29:00.000",6,"restless"
"AOYM4KG","2023-08-08 00:30:00.000",156,"asleep"
"AOYM4KG","2023-08-08 00:56:00.000",6,"restless"
"AOYM4KG","2023-08-08 00:57:00.000",30,"asleep"
"AOYM4KG","2023-08-08 01:02:00.000",30,"restless"
"AOYM4KG","2023-08-08 01:07:00.000",6,"awake"
"AOYM4KG","2023-08-08 01:08:00.000",6,"restless"
"AOYM4KG","2023-08-08 01:09:00.000",6,"awake"
"AOYM4KG","2023-08-08 01:10:00.000",24,"asleep"
"AOYM4KG","2023-08-08 01:14:00.000",18,"restless"
"AOYM4KG","2023-08-08 01:17:00.000",150,"asleep"
"AOYM4KG","2023-08-08 01:42:00.000",6,"restless"
"AOYM4KG","2023-08-08 01:43:00.000",18,"asleep"
"AOYM4KG","2023-08-08 01:46:00.000",6,"restless"
"AOYM4KG","2023-08-08 01:47:00.000",36,"asleep"
"AOYM4KG","2023-08-08 01:53:00.000",6,"restless"
"AOYM4KG","2023-08-08 01:54:00.000",138,"asleep"
"AOYM4KG","2023-08-08 02:17:00.000",6,"restless"
"AOYM4KG","2023-08-08 02:18:00.000",84,"asleep"
"AOYM4KG","2023-08-08 02:32:00.000",6,"restless"
"AOYM4KG","2023-08-08 02:33:00.000",54,"asleep"
"AOYM4KG","2023-08-08 02:42:00.000",36,"restless"
"AOYM4KG","2023-08-08 02:48:00.000",108,"asleep"
"AOYM4KG","2023-08-08 03:06:00.000",6,"restless"
"AOYM4KG","2023-08-08 03:07:00.000",18,"asleep"
"AOYM4KG","2023-08-08 03:10:00.000",6,"restless"
"AOYM4KG","2023-08-08 03:11:00.000",12,"asleep"
"AOYM4KG","2023-08-08 03:13:00.000",12,"restless"
"AOYM4KG","2023-08-08 03:15:00.000",18,"asleep"
"AOYM4KG","2023-08-08 03:18:00.000",6,"restless"
"AOYM4KG","2023-08-08 03:19:00.000",204,"asleep"
"AOYM4KG","2023-08-08 20:22:00.000",12,"asleep"
"AOYM4KG","2023-08-08 20:24:00.000",18,"restless"
"AOYM4KG","2023-08-08 20:27:00.000",6,"asleep"
"AOYM4KG","2023-08-08 20:28:00.000",12,"restless"
"AOYM4KG","2023-08-08 20:30:00.000",6,"asleep"
"AOYM4KG","2023-08-08 20:31:00.000",6,"restless"
"AOYM4KG","2023-08-08 20:32:00.000",582,"asleep"
"AOYM4KG","2023-08-08 22:09:00.000",6,"restless"
"AOYM4KG","2023-08-08 22:10:00.000",6,"asleep"
"AOYM4KG","2023-08-08 22:11:00.000",12,"restless"
"AOYM4KG","2023-08-08 22:13:00.000",6,"awake"
"AOYM4KG","2023-08-08 22:14:00.000",6,"restless"
"AOYM4KG","2023-08-08 22:15:00.000",6,"awake"
"AOYM4KG","2023-08-08 22:16:00.000",6,"restless"
"AOYM4KG","2023-08-08 22:17:00.000",90,"asleep"
"AOYM4KG","2023-08-08 22:32:00.000",6,"restless"
"AOYM4KG","2023-08-08 22:33:00.000",18,"asleep"
"AOYM4KG","2023-08-08 22:36:00.000",6,"restless"
"AOYM4KG","2023-08-08 22:37:00.000",264,"asleep"
"AOYM4KG","2023-08-08 23:21:00.000",18,"restless"
"AOYM4KG","2023-08-08 23:24:00.000",6,"asleep"
"AOYM4KG","2023-08-08 23:25:00.000",12,"restless"
"AOYM4KG","2023-08-08 23:27:00.000",264,"asleep"
"AOYM4KG","2023-08-09 00:11:00.000",30,"restless"
"AOYM4KG","2023-08-09 00:16:00.000",18,"awake"
"AOYM4KG","2023-08-09 00:19:00.000",6,"restless"
"AOYM4KG","2023-08-09 00:20:00.000",108,"asleep"
"AOYM4KG","2023-08-09 00:38:00.000",6,"restless"
"AOYM4KG","2023-08-09 00:39:00.000",18,"asleep"
"AOYM4KG","2023-08-09 00:42:00.000",6,"restless"
"AOYM4KG","2023-08-09 00:43:00.000",396,"asleep"
"AOYM4KG","2023-08-09 01:49:00.000",24,"restless"
"AOYM4KG","2023-08-09 01:53:00.000",24,"awake"
"AOYM4KG","2023-08-09 01:57:00.000",204,"asleep"
"AOYM4KG","2023-08-09 02:31:00.000",6,"restless"
"AOYM4KG","2023-08-09 02:32:00.000",150,"asleep"
"AOYM4KG","2023-08-09 02:57:00.000",12,"restless"
"AOYM4KG","2023-08-09 02:59:00.000",12,"asleep"
"AOYM4KG","2023-08-09 03:01:00.000",6,"restless"
"AOYM4KG","2023-08-09 03:02:00.000",342,"asleep"
"AOYM4KG","2023-08-09 03:59:00.000",6,"restless"
"AOYM4KG","2023-08-09 04:00:00.000",6,"asleep"
"AOYM4KG","2023-08-09 04:01:00.000",42,"restless"
"AOYM4KG","2023-08-09 04:08:00.000",72,"awake"
"AOYM4KG","2023-08-09 04:20:00.000",24,"restless"
"AOYM4KG","2023-08-09 04:24:00.000",6,"asleep"
"AOYM4KG","2023-08-09 04:25:00.000",36,"restless"
